title,path,crate,bpm,brightness,energy,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
Kendrick Lamar Ft. Sza - Luther (Intro Clean) 138,/Users/rohan/Downloads/Music/Kendrick Lamar Ft. Sza - Luther (Intro Clean) 138.mp3,Music,139.6748310810811,3102.8849594941767,0.28887784481048584,-128.74131774902344,123.88005828857422,24.98286247253418,37.05175018310547,-3.158698320388794,25.59779930114746,-1.4002373218536377,17.961000442504883,-5.190764904022217,5.64239501953125,-0.3881264925003052,7.8828043937683105,2.345144748687744
Notorious B.I.G ft 112 - Sky's The Limit (Clean),/Users/rohan/Downloads/Music/Notorious B.I.G ft 112 - Sky's The Limit (Clean).mp3,Music,90.66611842105263,3684.596858279775,0.2176247537136078,-100.464599609375,112.0316390991211,-6.678654193878174,62.37300491333008,-10.053801536560059,39.01752471923828,-14.759224891662598,22.366199493408203,-11.305225372314453,10.418133735656738,-2.7408697605133057,6.2173237800598145,-3.1824285984039307
Billie Eilish - Ocean Eyes,/Users/rohan/Downloads/Music/Billie Eilish - Ocean Eyes.mp3,Music,97.50884433962264,1849.8603164482633,0.3773607909679413,-180.4857177734375,147.9580841064453,53.855552673339844,42.668033599853516,8.979424476623535,25.19144630432129,-13.301337242126465,25.325956344604492,-10.574950218200684,5.699530601501465,4.412378787994385,-0.15082618594169617,-3.5326573848724365
Martin Garrix - Animals (Intro Edit) (Clean) 127,/Users/rohan/Downloads/Music/Martin Garrix - Animals (Intro Edit) (Clean) 127.mp3,Music,129.19921875,2977.7524166946505,0.33628222346305847,-105.6507339477539,135.61480712890625,-20.705102920532227,34.59746170043945,-10.17362117767334,25.458446502685547,-2.4786641597747803,26.76048469543457,3.9978079795837402,20.634525299072266,-1.109504222869873,9.06015396118164,-2.736966133117676
JRK - Aaja Maria 98 8A,/Users/rohan/Downloads/Music/JRK - Aaja Maria 98 8A.mp3,Music,98.6842105263158,1884.7580537891367,0.24975711107254028,-181.86309814453125,150.28079223632812,-21.498525619506836,27.53365707397461,12.203219413757324,15.571084976196289,11.357751846313477,11.541372299194336,9.699193000793457,2.130977153778076,4.269112586975098,2.868825912475586,2.543933391571045
086. Brett Young - Lady,/Users/rohan/Downloads/Music/086. Brett Young - Lady.mp3,Music,84.72079918032787,1917.0363146829998,0.23459047079086304,-134.6007843017578,170.75125122070312,-16.948610305786133,26.66596794128418,12.509763717651367,25.699689865112305,-7.906618118286133,6.279263019561768,-0.9617052674293518,-0.7176428437232971,-1.7069401741027832,-0.24790216982364655,-2.9363763332366943
Kendrick Lamar & SZA - All The Stars (Intro - Clean),/Users/rohan/Downloads/Music/Kendrick Lamar & SZA - All The Stars (Intro - Clean).mp3,Music,97.50884433962264,1578.8266139798939,0.3307068645954132,-138.4641876220703,169.37086486816406,-8.809142112731934,38.37825393676758,15.685513496398926,24.200748443603516,6.085193634033203,3.3915517330169678,7.166038513183594,5.404953956604004,-1.1028112173080444,1.4785118103027344,1.480198621749878
Soulja-Boy-feat.-Sammie-Kiss-Me-Thru-The-Phone-Cody-Ko-Remix-135-2A,/Users/rohan/Downloads/Music/Soulja-Boy-feat.-Sammie-Kiss-Me-Thru-The-Phone-Cody-Ko-Remix-135-2A.mp3,Music,135.99917763157896,3199.1582981720003,0.22688014805316925,-94.45465850830078,134.14207458496094,-37.21107864379883,28.59790802001953,-24.15531349182129,18.875629425048828,-20.576683044433594,8.542061805725098,-13.954827308654785,2.8907856941223145,-4.57625675201416,1.978944182395935,-3.930941104888916
A Boogie With Da Hoodie - Jungle (Collini Electronic Pulse Redrum Edit) (Dirty) 6A 95,/Users/rohan/Downloads/Music/A Boogie With Da Hoodie - Jungle (Collini Electronic Pulse Redrum Edit) (Dirty) 6A 95.mp3,Music,95.703125,2950.1854335681937,0.2136671245098114,-143.5960235595703,130.5855712890625,-22.46510887145996,32.69966506958008,-12.2516450881958,10.974207878112793,-10.316937446594238,6.809855937957764,5.931877613067627,3.666505813598633,0.4150847792625427,2.9964802265167236,0.7951408624649048
P-Square - Personally (AZ DJ Melo Edit),/Users/rohan/Downloads/Music/P-Square - Personally (AZ DJ Melo Edit).mp3,Music,123.046875,3198.9037661427133,0.30869781970977783,-124.06201934814453,113.64241790771484,-14.027088165283203,44.32157516479492,-9.099395751953125,39.147769927978516,-6.6647820472717285,18.461368560791016,-6.6215033531188965,6.5701584815979,-2.907313346862793,5.150987148284912,-0.37761563062667847
Macklemore & Ryan Lewis ft. Ray Dalton - Can't Hold Us - Richastic Remix (Intro - Clean),/Users/rohan/Downloads/Music/Macklemore & Ryan Lewis ft. Ray Dalton - Can't Hold Us - Richastic Remix (Intro - Clean).mp3,Music,97.50884433962264,2897.9358296306173,0.38746488094329834,-57.75402069091797,137.6299285888672,-26.652158737182617,42.022552490234375,-12.071098327636719,24.519214630126953,-11.00172233581543,5.4041337966918945,-6.496981143951416,6.9922895431518555,-1.755157709121704,3.9539616107940674,4.18488883972168
Where Do You Go (Ocean Drive Mix - 127 BPM),/Users/rohan/Downloads/Music/Where Do You Go (Ocean Drive Mix - 127 BPM).mp3,Music,126.04801829268293,3386.0735340441106,0.11695557087659836,-173.69647216796875,109.94987487792969,-17.025375366210938,52.615299224853516,3.4732768535614014,17.29779624938965,3.6822330951690674,14.131587982177734,4.460858345031738,0.5502771139144897,-1.906050682067871,6.992920875549316,-1.0260887145996094
Lirico En La Casa - El Motorcito (Intro - Clean) 4A 118,/Users/rohan/Downloads/Music/Lirico En La Casa - El Motorcito (Intro - Clean) 4A 118.mp3,Music,117.45383522727273,3175.6046859776275,0.18346679210662842,-142.08770751953125,136.76828002929688,-0.10958115756511688,2.891968250274658,-9.608170509338379,29.49323272705078,-12.23694896697998,14.20898723602295,-3.4977264404296875,3.3296453952789307,-10.744342803955078,8.70254898071289,-2.6063573360443115
Rihanna - Dont Stop The Music (Afro-House) 123 Bpm 123,/Users/rohan/Downloads/Music/Rihanna - Dont Stop The Music (Afro-House) 123 Bpm 123.mp3,Music,123.046875,3388.3137510596557,0.3332691788673401,-117.750244140625,100.53140258789062,3.0844476222991943,45.26290512084961,-5.016378402709961,28.11724853515625,-3.1052374839782715,17.040876388549805,-5.646974086761475,12.42721939086914,0.8303629159927368,13.532179832458496,-0.09119724482297897
Beyoncé - Crazy In Love (Steve D Redrum)[CLEAN],/Users/rohan/Downloads/Music/Beyoncé - Crazy In Love (Steve D Redrum)[CLEAN].mp3,Music,99.38401442307692,3419.0792322834136,0.26969626545906067,-82.36204528808594,111.34822845458984,-39.01373291015625,54.52401351928711,-6.226654052734375,30.276187896728516,-6.586721897125244,21.921796798706055,-0.9216242432594299,9.317231178283691,5.812081336975098,7.32875394821167,6.031641006469727
Tyla - Water (CK Intro - Clean) 3A 117,/Users/rohan/Downloads/Music/Tyla - Water (CK Intro - Clean) 3A 117.mp3,Music,117.45383522727273,2791.6169614329283,0.36017897725105286,-97.13338470458984,127.45783996582031,-5.748589038848877,49.42152786254883,-14.254737854003906,27.86056900024414,-13.161520004272461,17.467954635620117,-2.499316692352295,0.2864338755607605,9.231558799743652,3.450155735015869,-3.76562762260437
